"datetime","pm_fraction","Al","Si","P","S","Cl","K","Ca","Ti","V","Cr","Mn","Fe","Co","Ni","Cu","Zn","Ga","Ge","As","Se","Br","Sr","Y","Zr","Mo","Pd","Ag","Cd","In","Sn","Sb","Te","Ba","La","Ce","Pt","Hg","Tl","Pb","Bi","Al_Flags","Si_Flags","P_Flags","S_Flags","Cl_Flags","K_Flags","Ca_Flags","Ti_Flags","V_Flags","Cr_Flags","Mn_Flags","Fe_Flags","Co_Flags","Ni_Flags","Cu_Flags","Zn_Flags","Ga_Flags","Ge_Flags","As_Flags","Se_Flags","Br_Flags","Sr_Flags","Y_Flags","Zr_Flags","Mo_Flags","Pd_Flags","Ag_Flags","Cd_Flags","In_Flags","Sn_Flags","Sb_Flags","Te_Flags","Ba_Flags","La_Flags","Ce_Flags","Pt_Flags","Hg_Flags","Tl_Flags","Pb_Flags","Bi_Flags"
"2024-12-01 00:30:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 01:00:00","PM2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 02:00:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 03:00:00","PM2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c"
"2024-12-01 04:00:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","E: Conc. Uncertainty","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 05:00:00","PM2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c"
"2024-12-01 06:00:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 07:00:00","PM2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","0c","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 08:00:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c"
"2024-12-01 09:00:00","PM2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 10:00:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 11:00:00","PM2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 12:00:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 13:00:00","PM2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","0c","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c"
"2024-12-01 14:00:00","PM10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","E: Conc. Uncertainty","E: Conc. Uncertainty","E: Conc. Uncertainty","0c","E: Conc. Uncertainty","0c","0c","0c","E: Conc. Uncertainty","0c","E: Conc. Uncertainty","0c","0c","0c","0c","0c","0c","0c","0c"
